,daily,daily_lower,daily_upper,ds,y,yhat_lower,yhat_upper
5183,0.39802779,0.39802779,0.39802779,03/08/2016 23:00,237.2197984,64.66310235,883.5430938
5184,0.297424502,0.297424502,0.297424502,04/08/2016 0:00,177.2621922,48.28614279,707.9304963
5185,0.208980286,0.208980286,0.208980286,04/08/2016 1:00,124.5508016,31.33921282,463.1544339
5186,0.209676084,0.209676084,0.209676084,04/08/2016 2:00,124.9660203,30.86754938,494.2025774
5187,0.298980377,0.298980377,0.298980377,04/08/2016 3:00,178.1917374,44.50091255,709.054407
5188,0.400166708,0.400166708,0.400166708,04/08/2016 4:00,238.4996064,65.76315565,856.3287204
5189,0.349454434,0.349454434,0.349454434,04/08/2016 5:00,208.2759393,51.99287432,774.0045128
5190,0.223838116,0.223838116,0.223838116,04/08/2016 6:00,133.4087833,33.32359708,496.6564763
5191,0.181463762,0.181463762,0.181463762,04/08/2016 7:00,108.1538854,29.99815869,400.2732412
5192,0.299420658,0.299420658,0.299420658,04/08/2016 8:00,178.4579137,41.80965901,720.8396359
5193,0.953564268,0.953564268,0.953564268,04/08/2016 9:00,568.3369013,148.7159548,2314.586717
5194,3.394266679,3.394266679,3.394266679,04/08/2016 10:00,2023.036331,470.6199374,7680.21504
5195,7.800109498,7.800109498,7.800109498,04/08/2016 11:00,4649.007594,1239.277584,18231.3071
5196,10.54663655,10.54663655,10.54663655,04/08/2016 12:00,6286.014393,1694.651442,23959.23204
5197,11.81315606,11.81315606,11.81315606,04/08/2016 13:00,7040.91607,2129.418854,28590.99503
5198,15.05782282,15.05782282,15.05782282,04/08/2016 14:00,8974.850925,2503.026805,32236.87001
5199,19.41787295,19.41787295,19.41787295,04/08/2016 15:00,11573.6022,2818.041553,42956.38859
5200,15.7371823,15.7371823,15.7371823,04/08/2016 16:00,9379.845965,2149.623918,36182.49804
5201,5.766906697,5.766906697,5.766906697,04/08/2016 17:00,3437.268757,894.8965536,12742.91596
5202,1.220493961,1.220493961,1.220493961,04/08/2016 18:00,727.4581864,185.9100005,3049.139085
5203,0.305739574,0.305739574,0.305739574,04/08/2016 19:00,182.2325244,47.0396686,651.1009227
5204,0.169067288,0.169067288,0.169067288,04/08/2016 20:00,100.7710204,25.98143063,368.8254613
5205,0.210787712,0.210787712,0.210787712,04/08/2016 21:00,125.638631,30.7113106,505.3610746
5206,0.341564937,0.341564937,0.341564937,04/08/2016 22:00,203.5883969,52.70480287,840.2371571
5207,0.39802779,0.39802779,0.39802779,04/08/2016 23:00,237.2438537,66.14709974,944.9720787
5208,0.297424502,0.297424502,0.297424502,05/08/2016 0:00,177.2801676,46.40059633,678.39801
5209,0.208980286,0.208980286,0.208980286,05/08/2016 1:00,124.5634317,35.34001173,458.0623368
5210,0.209676084,0.209676084,0.209676084,05/08/2016 2:00,124.9786925,37.72332968,483.0364477
5211,0.298980377,0.298980377,0.298980377,05/08/2016 3:00,178.209807,45.71567209,670.1970747
5212,0.400166708,0.400166708,0.400166708,05/08/2016 4:00,238.5237916,62.67799081,908.4779336
5213,0.349454434,0.349454434,0.349454434,05/08/2016 5:00,208.2970596,53.43889404,740.8866308
5214,0.223838116,0.223838116,0.223838116,05/08/2016 6:00,133.4223117,35.36848534,497.6732531
5215,0.181463762,0.181463762,0.181463762,05/08/2016 7:00,108.1648528,26.94184614,399.6555615
5216,0.299420658,0.299420658,0.299420658,05/08/2016 8:00,178.4760102,47.05929012,665.9795618
5217,0.953564268,0.953564268,0.953564268,05/08/2016 9:00,568.3945337,157.3266639,2375.972442
5218,3.394266679,3.394266679,3.394266679,05/08/2016 10:00,2023.241478,505.5601117,7456.016099
5219,7.800109498,7.800109498,7.800109498,05/08/2016 11:00,4649.479028,1223.575437,17448.10922
5220,10.54663655,10.54663655,10.54663655,05/08/2016 12:00,6286.651829,1695.392774,22063.07214
5221,11.81315606,11.81315606,11.81315606,05/08/2016 13:00,7041.630056,1765.234688,26828.16966
5222,15.05782282,15.05782282,15.05782282,05/08/2016 14:00,8975.761022,2081.708369,33776.55203
5223,19.41787295,19.41787295,19.41787295,05/08/2016 15:00,11574.77583,3186.791966,41708.54401
5224,15.7371823,15.7371823,15.7371823,05/08/2016 16:00,9380.797131,2495.021643,37249.36128
5225,5.766906697,5.766906697,5.766906697,05/08/2016 17:00,3437.617315,951.8522534,13237.87989
5226,1.220493962,1.220493962,1.220493962,05/08/2016 18:00,727.5319546,190.7435233,3014.345428
5227,0.305739574,0.305739574,0.305739574,05/08/2016 19:00,182.2510037,48.31487704,798.2489399
5228,0.169067288,0.169067288,0.169067288,05/08/2016 20:00,100.7812392,28.29350743,413.5309799
5229,0.210787712,0.210787712,0.210787712,05/08/2016 21:00,125.6513715,35.62107395,447.736265
5230,0.341564937,0.341564937,0.341564937,05/08/2016 22:00,203.6090419,51.73290385,731.0959253
5231,0.39802779,0.39802779,0.39802779,05/08/2016 23:00,237.2679115,59.80634253,966.003411
5232,0.297424502,0.297424502,0.297424502,06/08/2016 0:00,177.2981447,45.27122618,696.079036
5233,0.208980286,0.208980286,0.208980286,06/08/2016 1:00,124.5760631,34.28443568,472.6530963
5234,0.209676084,0.209676084,0.209676084,06/08/2016 2:00,124.9913661,31.1123237,474.0405995
5235,0.298980377,0.298980377,0.298980377,06/08/2016 3:00,178.2278785,50.14640413,650.9841304
5236,0.400166708,0.400166708,0.400166708,06/08/2016 4:00,238.5479792,64.24000852,876.3858805
5237,0.349454434,0.349454434,0.349454434,06/08/2016 5:00,208.318182,56.54211727,726.5398203
5238,0.223838116,0.223838116,0.223838116,06/08/2016 6:00,133.4358414,34.23521228,447.5807813
5239,0.181463762,0.181463762,0.181463762,06/08/2016 7:00,108.1758213,29.24736553,433.0881557
5240,0.299420658,0.299420658,0.299420658,06/08/2016 8:00,178.4941087,45.29397837,626.0615969
5241,0.953564268,0.953564268,0.953564268,06/08/2016 9:00,568.4521719,154.6128036,2199.3886
5242,3.39426668,3.39426668,3.39426668,06/08/2016 10:00,2023.446645,585.2781964,8102.29491
5243,7.800109498,7.800109498,7.800109498,06/08/2016 11:00,4649.95051,1305.792613,15176.01366
5244,10.54663655,10.54663655,10.54663655,06/08/2016 12:00,6287.289329,1674.887303,23987.92951
5245,11.81315606,11.81315606,11.81315606,06/08/2016 13:00,7042.344115,1647.161544,26129.87481
5246,15.05782282,15.05782282,15.05782282,06/08/2016 14:00,8976.671212,2338.636719,35911.80548
5247,19.41787295,19.41787295,19.41787295,06/08/2016 15:00,11575.94957,2727.675236,40625.5912
5248,15.7371823,15.7371823,15.7371823,06/08/2016 16:00,9381.748394,2385.031218,35544.47196
5249,5.766906697,5.766906697,5.766906697,06/08/2016 17:00,3437.965908,935.880495,13798.75574
5250,1.220493962,1.220493962,1.220493962,06/08/2016 18:00,727.6057302,185.4511157,2384.355036
5251,0.305739574,0.305739574,0.305739574,06/08/2016 19:00,182.2694849,50.08211496,652.1514992
5252,0.169067288,0.169067288,0.169067288,06/08/2016 20:00,100.7914589,27.52260928,378.093866
5253,0.210787712,0.210787712,0.210787712,06/08/2016 21:00,125.6641132,32.63390084,500.1555559
5254,0.341564937,0.341564937,0.341564937,06/08/2016 22:00,203.6296889,46.06675864,770.3244367
5255,0.39802779,0.39802779,0.39802779,06/08/2016 23:00,237.2919718,57.5723791,884.2412896
5256,0.297424502,0.297424502,0.297424502,07/08/2016 0:00,177.3161237,43.28200253,649.8957955
5257,0.208980286,0.208980286,0.208980286,07/08/2016 1:00,124.5886958,29.18757936,470.0013052
5258,0.209676084,0.209676084,0.209676084,07/08/2016 2:00,125.0040408,32.81873056,467.0272574
5259,0.298980377,0.298980377,0.298980377,07/08/2016 3:00,178.2459517,43.62945862,725.6641713
5260,0.400166708,0.400166708,0.400166708,07/08/2016 4:00,238.5721692,61.45719648,876.9033491
5261,0.349454434,0.349454434,0.349454434,07/08/2016 5:00,208.3393066,56.11283565,816.1733838
5262,0.223838116,0.223838116,0.223838116,07/08/2016 6:00,133.4493725,33.42721332,503.1062779
5263,0.181463762,0.181463762,0.181463762,07/08/2016 7:00,108.1867909,27.45613187,438.5732923
5264,0.299420658,0.299420658,0.299420658,07/08/2016 8:00,178.5122089,49.56314203,681.5530806
5265,0.953564268,0.953564268,0.953564268,07/08/2016 9:00,568.509816,152.5275249,2161.026509
5266,3.394266679,3.394266679,3.394266679,07/08/2016 10:00,2023.651833,547.9508872,7324.93609
5267,7.800109498,7.800109498,7.800109498,07/08/2016 11:00,4650.42204,1172.756334,18289.03536
5268,10.54663655,10.54663655,10.54663655,07/08/2016 12:00,6287.926893,1636.310475,23910.59128
5269,11.81315606,11.81315606,11.81315606,07/08/2016 13:00,7043.058246,1902.288068,27220.48833
5270,15.05782282,15.05782282,15.05782282,07/08/2016 14:00,8977.581495,2430.293776,32188.62903
5271,19.41787295,19.41787295,19.41787295,07/08/2016 15:00,11577.12343,2979.455431,48295.86372
5272,15.7371823,15.7371823,15.7371823,07/08/2016 16:00,9382.699753,2516.332311,32894.54526
5273,5.766906697,5.766906697,5.766906697,07/08/2016 17:00,3438.314536,914.216635,13191.5132
5274,1.220493961,1.220493961,1.220493961,07/08/2016 18:00,727.6795133,212.7270178,2896.411059
5275,0.305739574,0.305739574,0.305739574,07/08/2016 19:00,182.287968,46.9127159,634.8411086
5276,0.169067288,0.169067288,0.169067288,07/08/2016 20:00,100.8016797,27.52670894,377.1873334
5277,0.210787712,0.210787712,0.210787712,07/08/2016 21:00,125.6768562,33.73941239,523.133526
5278,0.341564937,0.341564937,0.341564937,07/08/2016 22:00,203.6503381,54.08132845,845.7751136
5279,0.39802779,0.39802779,0.39802779,07/08/2016 23:00,237.3160344,64.5246912,868.9181711
5280,0.297424502,0.297424502,0.297424502,08/08/2016 0:00,177.3341045,44.75537113,692.9578814
5281,0.208980286,0.208980286,0.208980286,08/08/2016 1:00,124.6013297,32.84600206,450.1291768
5282,0.209676084,0.209676084,0.209676084,08/08/2016 2:00,125.0167169,32.97159512,435.0535027
5283,0.298980377,0.298980377,0.298980377,08/08/2016 3:00,178.2640268,47.91861492,677.2870966
5284,0.400166708,0.400166708,0.400166708,08/08/2016 4:00,238.5963617,71.32378129,881.5025505
5285,0.349454434,0.349454434,0.349454434,08/08/2016 5:00,208.3604333,59.03908569,857.3487924
5286,0.223838116,0.223838116,0.223838116,08/08/2016 6:00,133.462905,33.71755349,498.4062007
5287,0.181463762,0.181463762,0.181463762,08/08/2016 7:00,108.1977616,31.35841207,402.737062
5288,0.299420658,0.299420658,0.299420658,08/08/2016 8:00,178.530311,47.75580439,710.8813293
5289,0.953564268,0.953564268,0.953564268,08/08/2016 9:00,568.5674659,151.8550244,2313.15659
5290,3.394266679,3.394266679,3.394266679,08/08/2016 10:00,2023.857042,520.4509469,8454.738667
5291,7.800109498,7.800109498,7.800109498,08/08/2016 11:00,4650.893617,1140.907623,16910.67013
5292,10.54663655,10.54663655,10.54663655,08/08/2016 12:00,6288.564523,1775.884269,24939.55239
5293,11.81315606,11.81315606,11.81315606,08/08/2016 13:00,7043.772449,1720.605373,25135.64145
5294,15.05782282,15.05782282,15.05782282,08/08/2016 14:00,8978.491869,2389.500552,35878.63892
5295,19.41787295,19.41787295,19.41787295,08/08/2016 15:00,11578.29742,3546.166756,50955.53755
5296,15.7371823,15.7371823,15.7371823,08/08/2016 16:00,9383.651209,2513.924202,35181.68263
5297,5.766906697,5.766906697,5.766906697,08/08/2016 17:00,3438.663199,803.375356,12745.25622
5298,1.220493962,1.220493962,1.220493962,08/08/2016 18:00,727.7533039,207.7786668,2814.023466
5299,0.305739574,0.305739574,0.305739574,08/08/2016 19:00,182.306453,50.66449787,679.3863292
5300,0.169067288,0.169067288,0.169067288,08/08/2016 20:00,100.8119015,25.69714352,414.0212553
5301,0.210787712,0.210787712,0.210787712,08/08/2016 21:00,125.6896005,30.31049925,495.1039235
5302,0.341564937,0.341564937,0.341564937,08/08/2016 22:00,203.6709893,51.45283041,699.7631793
5303,0.39802779,0.39802779,0.39802779,08/08/2016 23:00,237.3400995,67.90312019,924.5389506
5304,0.297424502,0.297424502,0.297424502,09/08/2016 0:00,177.3520871,50.75761971,735.4719452
5305,0.208980286,0.208980286,0.208980286,09/08/2016 1:00,124.613965,34.31660594,515.1797958
5306,0.209676084,0.209676084,0.209676084,09/08/2016 2:00,125.0293943,32.82019197,482.3706447
5307,0.298980377,0.298980377,0.298980377,09/08/2016 3:00,178.2821037,46.86774659,591.9698122
5308,0.400166708,0.400166708,0.400166708,09/08/2016 4:00,238.6205566,67.41032668,886.994652
5309,0.349454434,0.349454434,0.349454434,09/08/2016 5:00,208.3815622,54.28293494,744.7944693
5310,0.223838116,0.223838116,0.223838116,09/08/2016 6:00,133.4764388,38.31745375,544.27192
5311,0.181463762,0.181463762,0.181463762,09/08/2016 7:00,108.2087334,29.98213779,395.3626212
5312,0.299420658,0.299420658,0.299420658,09/08/2016 8:00,178.5484149,43.05973277,730.4895514
5313,0.953564268,0.953564268,0.953564268,09/08/2016 9:00,568.6251217,154.5852245,2081.948738
5314,3.394266679,3.394266679,3.394266679,09/08/2016 10:00,2024.062272,559.5726012,7775.698269
5315,7.800109498,7.800109498,7.800109498,09/08/2016 11:00,4651.365243,1316.658241,18291.57969
5316,10.54663655,10.54663655,10.54663655,09/08/2016 12:00,6289.202216,1781.390054,25521.55233
5317,11.81315606,11.81315606,11.81315606,09/08/2016 13:00,7044.486725,1624.280565,27158.67031
5318,15.05782282,15.05782282,15.05782282,09/08/2016 14:00,8979.402336,2341.807792,31656.29504
5319,19.41787295,19.41787295,19.41787295,09/08/2016 15:00,11579.47152,2941.699739,46854.40249
5320,15.7371823,15.7371823,15.7371823,09/08/2016 16:00,9384.602761,2403.527604,33935.67393
5321,5.766906697,5.766906697,5.766906697,09/08/2016 17:00,3439.011898,923.9466824,14646.44714
5322,1.220493962,1.220493962,1.220493962,09/08/2016 18:00,727.8271019,186.3786827,2854.875899
5323,0.305739574,0.305739574,0.305739574,09/08/2016 19:00,182.3249398,46.85636081,725.502823
5324,0.169067288,0.169067288,0.169067288,09/08/2016 20:00,100.8221244,26.76079675,375.4877949
5325,0.210787712,0.210787712,0.210787712,09/08/2016 21:00,125.7023461,32.7524779,485.9627716
5326,0.341564937,0.341564937,0.341564937,09/08/2016 22:00,203.6916426,48.97434201,757.3867075
5327,0.39802779,0.39802779,0.39802779,09/08/2016 23:00,237.3641671,57.9433337,883.0306489
5328,0.297424502,0.297424502,0.297424502,10/08/2016 0:00,177.3700716,45.49527891,715.7870642
5329,0.208980286,0.208980286,0.208980286,10/08/2016 1:00,124.6266015,30.32328927,475.406668
5330,0.209676084,0.209676084,0.209676084,10/08/2016 2:00,125.0420729,32.69035033,461.1046691
5331,0.298980377,0.298980377,0.298980377,10/08/2016 3:00,178.3001825,47.77769602,720.5267027
5332,0.400166708,0.400166708,0.400166708,10/08/2016 4:00,238.644754,58.44754702,914.0252036
5333,0.349454434,0.349454434,0.349454434,10/08/2016 5:00,208.4026932,56.86363717,754.9986319
5334,0.223838116,0.223838116,0.223838116,10/08/2016 6:00,133.489974,35.3098825,509.0772466
5335,0.181463762,0.181463762,0.181463762,10/08/2016 7:00,108.2197063,29.36969708,382.9432623
5336,0.299420658,0.299420658,0.299420658,10/08/2016 8:00,178.5665207,45.56294194,626.8199437
5337,0.953564268,0.953564268,0.953564268,10/08/2016 9:00,568.6827833,151.7343185,2029.991495
5338,3.394266679,3.394266679,3.394266679,10/08/2016 10:00,2024.267523,527.6468187,7285.991201
5339,7.800109498,7.800109498,7.800109498,10/08/2016 11:00,4651.836916,1168.29297,17818.09503
5340,10.54663655,10.54663655,10.54663655,10/08/2016 12:00,6289.839975,1722.378557,22997.25598
5341,11.81315606,11.81315606,11.81315606,10/08/2016 13:00,7045.201074,1999.596173,27433.6476
5342,15.05782282,15.05782282,15.05782282,10/08/2016 14:00,8980.312895,2402.760043,34168.8902
5343,19.41787295,19.41787295,19.41787295,10/08/2016 15:00,11580.64574,2875.694874,41284.37524
5344,15.7371823,15.7371823,15.7371823,10/08/2016 16:00,9385.554409,2229.556392,39515.33249
5345,5.766906697,5.766906697,5.766906697,10/08/2016 17:00,3439.360632,963.9264629,13767.35229
5346,1.220493961,1.220493961,1.220493961,10/08/2016 18:00,727.9009075,189.3328506,2479.021295
5347,0.305739574,0.305739574,0.305739574,10/08/2016 19:00,182.3434286,44.7880051,685.7611761
5348,0.169067288,0.169067288,0.169067288,10/08/2016 20:00,100.8323483,29.22636824,354.0292981
5349,0.210787712,0.210787712,0.210787712,10/08/2016 21:00,125.715093,30.43290042,509.951686
5350,0.341564937,0.341564937,0.341564937,10/08/2016 22:00,203.712298,49.51331406,865.7293741
5351,0.39802779,0.39802779,0.39802779,10/08/2016 23:00,237.3882371,58.75000553,958.8374489
5352,0.297424502,0.297424502,0.297424502,11/08/2016 0:00,177.3880578,48.35800344,648.2237242
5353,0.208980286,0.208980286,0.208980286,11/08/2016 1:00,124.6392393,35.78641559,472.260922
5354,0.209676084,0.209676084,0.209676084,11/08/2016 2:00,125.0547529,32.2490418,488.0422117
5355,0.298980377,0.298980377,0.298980377,11/08/2016 3:00,178.3182631,47.12932744,618.6128478
5356,0.400166708,0.400166708,0.400166708,11/08/2016 4:00,238.6689539,61.59457733,941.2141267
5357,0.349454434,0.349454434,0.349454434,11/08/2016 5:00,208.4238263,52.99018836,793.6607731
5358,0.223838116,0.223838116,0.223838116,11/08/2016 6:00,133.5035106,33.17769505,518.4036784
5359,0.181463762,0.181463762,0.181463762,11/08/2016 7:00,108.2306804,27.61410368,409.4184167
5360,0.299420658,0.299420658,0.299420658,11/08/2016 8:00,178.5846283,44.05549348,696.1590481
5361,0.953564268,0.953564268,0.953564268,11/08/2016 9:00,568.7404508,129.8858684,2099.616295
5362,3.394266679,3.394266679,3.394266679,11/08/2016 10:00,2024.472794,520.0909381,7715.705927
5363,7.800109498,7.800109498,7.800109498,11/08/2016 11:00,4652.308637,1218.685614,17819.38594
5364,10.54663655,10.54663655,10.54663655,11/08/2016 12:00,6290.477798,1767.888105,24897.10694
5365,11.81315606,11.81315606,11.81315606,11/08/2016 13:00,7045.915495,1858.115114,25049.11686
5366,15.05782282,15.05782282,15.05782282,11/08/2016 14:00,8981.223547,2195.342532,36606.82193
5367,19.41787295,19.41787295,19.41787295,11/08/2016 15:00,11581.82008,3136.233452,46695.73837
5368,15.7371823,15.7371823,15.7371823,11/08/2016 16:00,9386.506155,2445.673212,35492.07129
5369,5.766906697,5.766906697,5.766906697,11/08/2016 17:00,3439.709401,962.0709383,12457.20972
5370,1.220493962,1.220493962,1.220493962,11/08/2016 18:00,727.9747205,194.8793174,3057.002967
5371,0.305739574,0.305739574,0.305739574,11/08/2016 19:00,182.3619192,51.82155361,738.4935697
5372,0.169067288,0.169067288,0.169067288,11/08/2016 20:00,100.8425732,24.392626,412.8317721
5373,0.210787712,0.210787712,0.210787712,11/08/2016 21:00,125.7278412,34.77208729,481.4039054
5374,0.341564937,0.341564937,0.341564937,11/08/2016 22:00,203.7329555,47.9786317,790.2459824
5375,0.39802779,0.39802779,0.39802779,11/08/2016 23:00,237.4123095,61.7695149,998.694205
5376,0.297424502,0.297424502,0.297424502,12/08/2016 0:00,177.4060459,44.63317916,717.402287
5377,0.208980286,0.208980286,0.208980286,12/08/2016 1:00,124.6518784,36.30257808,482.3508417
5378,0.209676084,0.209676084,0.209676084,12/08/2016 2:00,125.0674341,33.69467905,533.0419916
5379,0.298980377,0.298980377,0.298980377,12/08/2016 3:00,178.3363455,50.06840964,766.0394797
5380,0.400166708,0.400166708,0.400166708,12/08/2016 4:00,238.6931562,60.68351299,904.3090713
5381,0.349454434,0.349454434,0.349454434,12/08/2016 5:00,208.4449616,51.60234637,786.6294414
5382,0.223838116,0.223838116,0.223838116,12/08/2016 6:00,133.5170486,37.61740918,519.969962
5383,0.181463762,0.181463762,0.181463762,12/08/2016 7:00,108.2416556,28.28100278,423.7063883
5384,0.299420658,0.299420658,0.299420658,12/08/2016 8:00,178.6027377,45.42248992,684.5714436
5385,0.953564268,0.953564268,0.953564268,12/08/2016 9:00,568.7981241,142.9731177,2207.394531
5386,3.394266679,3.394266679,3.394266679,12/08/2016 10:00,2024.678087,518.7157898,7684.642117
5387,7.800109498,7.800109498,7.800109498,12/08/2016 11:00,4652.780406,1261.498402,17504.20191
5388,10.54663655,10.54663655,10.54663655,12/08/2016 12:00,6291.115686,1710.40157,23520.13514
5389,11.81315606,11.81315606,11.81315606,12/08/2016 13:00,7046.629988,1818.153607,25155.72096
5390,15.05782282,15.05782282,15.05782282,12/08/2016 14:00,8982.13429,2469.786368,38084.08177
5391,19.41787295,19.41787295,19.41787295,12/08/2016 15:00,11582.99453,2898.045596,42051.69007
5392,15.7371823,15.7371823,15.7371823,12/08/2016 16:00,9387.457996,2618.321445,35818.03412
5393,5.766906697,5.766906697,5.766906697,12/08/2016 17:00,3440.058206,857.7355563,12430.03805
5394,1.220493962,1.220493962,1.220493962,12/08/2016 18:00,728.048541,189.9681008,2567.791116
5395,0.305739574,0.305739574,0.305739574,12/08/2016 19:00,182.3804116,45.99693541,673.3657449
5396,0.169067288,0.169067288,0.169067288,12/08/2016 20:00,100.8527992,24.35893842,417.1941222
5397,0.210787712,0.210787712,0.210787712,12/08/2016 21:00,125.7405906,32.70477191,492.1136049
5398,0.341564937,0.341564937,0.341564937,12/08/2016 22:00,203.7536151,54.27185141,779.3569709
5399,0.39802779,0.39802779,0.39802779,12/08/2016 23:00,237.4363844,60.81434943,962.213759
5400,0.297424502,0.297424502,0.297424502,13/08/2016 0:00,177.4240358,48.18594556,628.7292606
5401,0.208980286,0.208980286,0.208980286,13/08/2016 1:00,124.6645187,32.85251124,477.9281801
5402,0.209676084,0.209676084,0.209676084,13/08/2016 2:00,125.0801166,34.45292538,478.7653173
5403,0.298980377,0.298980377,0.298980377,13/08/2016 3:00,178.3544297,50.40314631,712.9114778
5404,0.400166708,0.400166708,0.400166708,13/08/2016 4:00,238.7173609,58.23982284,846.5541604
5405,0.349454434,0.349454434,0.349454434,13/08/2016 5:00,208.466099,61.8214607,746.3699928
5406,0.223838116,0.223838116,0.223838116,13/08/2016 6:00,133.5305879,36.0915974,529.4648257
5407,0.181463762,0.181463762,0.181463762,13/08/2016 7:00,108.2526318,26.30649909,412.3869533
5408,0.299420658,0.299420658,0.299420658,13/08/2016 8:00,178.620849,50.02022733,664.3904039
5409,0.953564268,0.953564268,0.953564268,13/08/2016 9:00,568.8558032,146.25819,2171.241075
5410,3.394266679,3.394266679,3.394266679,13/08/2016 10:00,2024.8834,525.1228783,7495.652236
5411,7.800109498,7.800109498,7.800109498,13/08/2016 11:00,4653.252222,1175.581572,18047.01753
5412,10.54663655,10.54663655,10.54663655,13/08/2016 12:00,6291.753639,1558.940022,21807.6785
5413,11.81315606,11.81315606,11.81315606,13/08/2016 13:00,7047.344554,1746.900259,27562.59326
5414,15.05782282,15.05782282,15.05782282,13/08/2016 14:00,8983.045127,2712.271452,41237.11569
5415,19.41787295,19.41787295,19.41787295,13/08/2016 15:00,11584.16911,2954.21141,46636.98351
5416,15.7371823,15.7371823,15.7371823,13/08/2016 16:00,9388.409934,2568.347808,37954.41601
5417,5.766906697,5.766906697,5.766906697,13/08/2016 17:00,3440.407046,911.8423215,13148.28714
5418,1.220493961,1.220493961,1.220493961,13/08/2016 18:00,728.122369,190.8382471,2776.67268
5419,0.305739574,0.305739574,0.305739574,13/08/2016 19:00,182.398906,51.52756345,710.8637125
5420,0.169067288,0.169067288,0.169067288,13/08/2016 20:00,100.8630262,27.92902705,396.6527816
5421,0.210787712,0.210787712,0.210787712,13/08/2016 21:00,125.7533414,27.88167143,464.1288709
5422,0.341564937,0.341564937,0.341564937,13/08/2016 22:00,203.7742768,53.37284356,792.8368901
5423,0.39802779,0.39802779,0.39802779,13/08/2016 23:00,237.4604617,61.24414865,925.355792
5424,0.297424502,0.297424502,0.297424502,14/08/2016 0:00,177.4420276,46.89359389,688.5972437
5425,0.208980286,0.208980286,0.208980286,14/08/2016 1:00,124.6771604,31.80631277,487.6414058
5426,0.209676084,0.209676084,0.209676084,14/08/2016 2:00,125.0928004,33.08879155,480.083006
5427,0.298980377,0.298980377,0.298980377,14/08/2016 3:00,178.3725158,46.81630226,626.1840341
5428,0.400166708,0.400166708,0.400166708,14/08/2016 4:00,238.7415681,61.61973837,939.667415
5429,0.349454434,0.349454434,0.349454434,14/08/2016 5:00,208.4872386,55.45802023,760.44459
5430,0.223838116,0.223838116,0.223838116,14/08/2016 6:00,133.5441287,32.71786545,477.2449626
5431,0.181463762,0.181463762,0.181463762,14/08/2016 7:00,108.2636092,31.40310522,484.8158589
5432,0.299420658,0.299420658,0.299420658,14/08/2016 8:00,178.6389621,48.31992324,691.4009821
5433,0.953564268,0.953564268,0.953564268,14/08/2016 9:00,568.9134882,163.1343442,2209.778399
5434,3.394266679,3.394266679,3.394266679,14/08/2016 10:00,2025.088734,490.7227689,7651.383333
5435,7.800109498,7.800109498,7.800109498,14/08/2016 11:00,4653.724087,1242.479569,16116.35152
5436,10.54663655,10.54663655,10.54663655,14/08/2016 12:00,6292.391656,1531.274845,23200.98493
5437,11.81315606,11.81315606,11.81315606,14/08/2016 13:00,7048.059192,1715.052379,26665.01011
5438,15.05782282,15.05782282,15.05782282,14/08/2016 14:00,8983.956055,2150.430254,34367.29318
5439,19.41787295,19.41787295,19.41787295,14/08/2016 15:00,11585.34381,3050.808318,41948.16157
5440,15.7371823,15.7371823,15.7371823,14/08/2016 16:00,9389.361969,2520.125852,37572.00742
5441,5.766906697,5.766906697,5.766906697,14/08/2016 17:00,3440.755922,830.7640888,12708.98969
5442,1.220493961,1.220493961,1.220493961,14/08/2016 18:00,728.1962045,183.779439,3005.93082
5443,0.305739574,0.305739574,0.305739574,14/08/2016 19:00,182.4174022,50.18690627,693.9629606
5444,0.169067288,0.169067288,0.169067288,14/08/2016 20:00,100.8732543,27.819625,389.4034607
5445,0.210787712,0.210787712,0.210787712,14/08/2016 21:00,125.7660935,32.62989176,447.736763
5446,0.341564937,0.341564937,0.341564937,14/08/2016 22:00,203.7949406,53.67011941,793.9812356
5447,0.39802779,0.39802779,0.39802779,14/08/2016 23:00,237.4845414,65.63880571,875.2363552
5448,0.297424502,0.297424502,0.297424502,15/08/2016 0:00,177.4600212,45.01941246,697.2909833
5449,0.208980286,0.208980286,0.208980286,15/08/2016 1:00,124.6898033,33.41517268,463.4283168
5450,0.209676084,0.209676084,0.209676084,15/08/2016 2:00,125.1054854,30.93652215,482.7857899
5451,0.298980377,0.298980377,0.298980377,15/08/2016 3:00,178.3906038,41.63384035,641.1206892
5452,0.400166708,0.400166708,0.400166708,15/08/2016 4:00,238.7657778,61.50199907,952.5768154
5453,0.349454434,0.349454434,0.349454434,15/08/2016 5:00,208.5083803,55.58465152,763.3240638
5454,0.223838116,0.223838116,0.223838116,15/08/2016 6:00,133.5576707,35.10066159,531.029292
5455,0.181463762,0.181463762,0.181463762,15/08/2016 7:00,108.2745877,26.94625227,443.9092374
5456,0.299420658,0.299420658,0.299420658,15/08/2016 8:00,178.657077,47.37494821,707.7265453
5457,0.953564268,0.953564268,0.953564268,15/08/2016 9:00,568.9711791,145.419323,2050.923174
5458,3.394266679,3.394266679,3.394266679,15/08/2016 10:00,2025.294089,535.6650198,7604.958412
5459,7.800109498,7.800109498,7.800109498,15/08/2016 11:00,4654.195999,1133.961717,16366.03367
5460,10.54663655,10.54663655,10.54663655,15/08/2016 12:00,6293.029738,1676.888636,27145.78566
5461,11.81315606,11.81315606,11.81315606,15/08/2016 13:00,7048.773903,2040.115368,25120.80346
5462,15.05782282,15.05782282,15.05782282,15/08/2016 14:00,8984.867076,2272.495446,31898.32548
